original_id	curie	drug_name	curie_label	ingredients_list	ingredient_ids	combination_therapy	alternate_ids	approved_japan	marketing_status_europe	approved_eu	marketing_status_usa	approved_usa	is_steroid	is_antimicrobial	is_chemotherapy	is_glucose_regulator	name	category	id	normalization_success										
RXCUI:1155722	RXCUI:1155722	BROMPHENIRAMINE; DEXTROMETHORPHAN; PSEUDOEPHEDRINE	brompheniramine / dextromethorphan / pseudoephedrine Oral Product	"['BROMPHENIRAMINE MALEATE', 'DEXTROMETHORPHAN HYDROBROMIDE', 'PSEUDOEPHEDRINE HYDROCHLORIDE']"	"['CHEBI:3183', 'CHEBI:4470', 'CHEBI:8604']"	TRUE	"['RXCUI:1155722', 'UMLS:C3210169', 'RXCUI:2660841', 'UMLS:C5844648', 'RXCUI:2663426', 'UMLS:C5847228']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	brompheniramine / dextromethorphan / pseudoephedrine Oral Product	biolink:Drug	RXCUI:1155722	TRUE										
RXCUI:1156888	RXCUI:1156888	GRAMICIDIN; NEOMYCIN; POLYMYXIN B	gramicidin / neomycin / polymyxin B Ophthalmic Product	"['GRAMICIDIN', 'NEOMYCIN SULFATE', 'POLYMYXIN B SULFATE']"	"['CHEBI:5530', 'CHEBI:7507', 'CHEBI:8310']"	TRUE	"['RXCUI:1156888', 'UMLS:C0717798']"	FALSE		FALSE	RX	TRUE	FALSE	TRUE	FALSE	FALSE	gramicidin / neomycin / polymyxin B Ophthalmic Product	biolink:Drug	RXCUI:1156888	TRUE										
RXCUI:1165179	RXCUI:1165179	ESTRADIOL; NORGESTIMATE	estradiol / norgestimate Pill	"['ESTRADIOL', 'NORGESTIMATE']"	"['CHEBI:16469', 'CHEBI:50815']"	TRUE	"['RXCUI:1165179', 'UMLS:C3219437']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	estradiol / norgestimate Pill	biolink:Drug	RXCUI:1165179	TRUE										
RXCUI:1809047	RXCUI:1809047	OXYMETAZOLINE; TETRACAINE	oxymetazoline / tetracaine Metered Dose Nasal Spray	"['OXYMETAZOLINE HYDROCHLORIDE', 'TETRACAINE HYDROCHLORIDE']"	"['CHEBI:7862', 'CHEBI:9468']"	TRUE	"['RXCUI:1809047', 'UMLS:C4283222', 'RXCUI:1809050', 'UMLS:C4283224', 'RXCUI:1809051', 'UMLS:C4283225', 'RXCUI:1809052', 'UMLS:C4283226', 'RXCUI:1809053', 'UMLS:C4283227', 'RXCUI:1809054', 'UMLS:C4283228', 'RXCUI:1809055', 'UMLS:C4283229', 'RXCUI:1809056', 'UMLS:C4283230', 'RXCUI:2649375', 'UMLS:C5837868', 'RXCUI:2657351', 'UMLS:C5841209']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	oxymetazoline / tetracaine Metered Dose Nasal Spray	biolink:Drug	RXCUI:1809047	TRUE										
RXCUI:203388	RXCUI:203388	PROCAINE MERETHOXYLLINE; THEOPHYLLINE; MERSALYL; THEOPHYLLINE	Theo-24	"['PROCAINE MERETHOXYLLINE', 'THEOPHYLLINE']; ['MERSALYL SODIUM', 'THEOPHYLLINE']"	"['UNII:O77D636VYN', 'CHEBI:28177']; ['CHEBI:6771', 'CHEBI:28177']"	TRUE	"['RXCUI:203388', 'UMLS:C0700825', 'RXCUI:367135', 'UMLS:C1241104', 'RXCUI:568934', 'UMLS:C1603142', 'RXCUI:568939', 'UMLS:C1603147', 'RXCUI:575178', 'UMLS:C1592902', 'RXCUI:575227', 'UMLS:C1592951', 'RXCUI:1185522', 'UMLS:C3239297', 'RXCUI:1185523', 'UMLS:C3239298']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	Theo-24	biolink:Drug	RXCUI:203388	TRUE										
RXCUI:808677	RXCUI:808677	DIPHENHYDRAMINE; PSEUDOEPHEDRINE	diphenhydramine / pseudoephedrine Extended Release Oral Tablet	"['DIPHENHYDRAMINE HYDROCHLORIDE', 'PSEUDOEPHEDRINE HYDROCHLORIDE']"	"['CHEBI:4637', 'CHEBI:8604']"	TRUE	"['RXCUI:808677', 'UMLS:C2365848', 'RXCUI:866224', 'UMLS:C2723196', 'RXCUI:1086904', 'UMLS:C2962636', 'RXCUI:1180870', 'UMLS:C3234720', 'RXCUI:1180871', 'UMLS:C3234721', 'RXCUI:1190448', 'UMLS:C2723070', 'RXCUI:1190449', 'UMLS:C2723197', 'RXCUI:1190450', 'UMLS:C2723199', 'RXCUI:2646624', 'UMLS:C5835587', 'RXCUI:2654271', 'UMLS:C5838138']"	FALSE		FALSE	DISCONTINUED	TRUE	FALSE	FALSE	FALSE	FALSE	diphenhydramine / pseudoephedrine Extended Release Oral Tablet	biolink:Drug	RXCUI:808677	TRUE										
UNII:VQ723R7O8R	UNII:VQ723R7O8R	"SUSOCTOCOG ALFA; FOLLITROPIN ALFA \U1CA2GENETICAL RECOMBINATION\U1CA3; DAMOCTOCOG ALFA PEGOL; EFANESOCTOCOG ALFA; SIMOCTOCOG ALFA; LONOCTOCOG ALFA; EFRALOCTOCOG ALFA; OCTOCOG ALFA; FOLLITROPIN ALFA; LUTROPIN ALFA; MOROCTOCOG ALFA; ANTIHEMOPHILIC FACTOR (HUMAN); ANTIHEMOPHILIC FACTOR/VON WILLEBRAND FACTOR  (HUMAN); ANTIHEMOPHILIC FACTOR (RECOMBINANT); ANTIHEMOPHILIC FACTOR (RECOMBINANT), PLASMA/ALBUMIN FREE METHOD; ANTIHEMOPHILIC FACTOR (RECOMBINANT), PLASMA/ALBUMIN FREE; ANTIHEMOPHILIC FACTOR (RECOMBINANT), FC FUSION PROTEIN; ANTIHEMOPHILIC FACTOR (RECOMBINANT), PORCINE SEQUENCE; ANTIHEMOPHILIC FACTOR (RECOMBINANT), PEGYLATED; ANTIHEMOPHILIC FACTOR (RECOMBINANT), FULL LENGTH; ANTIHEMOPHILIC FACTOR (RECOMBINANT), SINGLE CHAIN; ANTIHEMOPHILIC FACTOR (RECOMBINANT), PEGYLATED-AUCL; ANTIHEMOPHILIC FACTOR (RECOMBINANT), GLYCOPEGYLATED-EXEI; ANTIHEMOPHILIC FACTOR (RECOMBINANT), FC-VWF-XTEN FUSION PROTEIN-EHTL"	Lonoctocog alfa	"['FOLLITROPIN ALFA', 'LUTROPIN ALFA']"	"['CHEBI:81569', 'UNII:3JGY52XJNA']"	False; True	"['UNII:VQ723R7O8R', 'CHEMBL.COMPOUND:CHEMBL4594603', 'DRUGBANK:DB13998', 'DrugCentral:5265', 'UMLS:C4257011', 'RXCUI:1796377', 'UNII:113E3Z3CJJ', 'CHEMBL.COMPOUND:CHEMBL2109137', 'DRUGBANK:DB13999', 'MESH:C427184', 'DrugCentral:5166', 'UMLS:C0966500', 'RXCUI:1300485', 'UNII:6892UQT2GK', 'DRUGBANK:DB11606', 'DrugCentral:5069', 'UMLS:C3859426', 'RXCUI:1592899', 'UNII:969NZA3X9T', 'CHEMBL.COMPOUND:CHEMBL2108286', 'DRUGBANK:DB09109', 'DrugCentral:5019', 'UMLS:C3529563', 'RXCUI:1737557', 'UNII:U50VWW6XH6', 'CHEMBL.COMPOUND:CHEMBL2108319', 'DRUGBANK:DB09108', 'DrugCentral:5228', 'UMLS:C4064080', 'RXCUI:1729084', 'CHEMBL.COMPOUND:CHEMBL2108455', 'CHEMBL.COMPOUND:CHEMBL2109099', 'CHEMBL.COMPOUND:CHEMBL4297873', 'DRUGBANK:DB00025', 'DrugCentral:5099', 'UMLS:C1691209', 'RXCUI:1300486', 'DRUGBANK:DB13192', 'RXCUI:203083', 'DRUGBANK:DB14700', 'RXCUI:2055655', 'DRUGBANK:DB09329', 'RXCUI:1741397', 'DRUGBANK:DB16662', 'UMLS:C5421030', 'RXCUI:2631084', 'RXCUI:4257', 'RXCUI:70057', 'RXCUI:70058', 'RXCUI:217502', 'RXCUI:221060', 'RXCUI:227719', 'RXCUI:253151', 'RXCUI:669348', 'RXCUI:792675', 'RXCUI:826070', 'RXCUI:1050327', 'UMLS:C2955482', 'RXCUI:1050330', 'UMLS:C2955485', 'RXCUI:1158490', 'UMLS:C3212889', 'RXCUI:1167725', 'UMLS:C3221913', 'RXCUI:1167751', 'UMLS:C3221939', 'RXCUI:1171319', 'UMLS:C3225401', 'RXCUI:1172847', 'UMLS:C3226895', 'RXCUI:1179552', 'UMLS:C3233420', 'RXCUI:1186631', 'UMLS:C3240383', 'RXCUI:1593092', 'RXCUI:1593095', 'UMLS:C3859472', 'RXCUI:1593154', 'UMLS:C3859511', 'RXCUI:1593156', 'UMLS:C3859513', 'RXCUI:1607560', 'RXCUI:1607563', 'UMLS:C4018191', 'RXCUI:1661331', 'UMLS:C4047143', 'RXCUI:1718960', 'UMLS:C4057560', 'RXCUI:1718961', 'UMLS:C4057561', 'RXCUI:1718962', 'UMLS:C1300015', 'RXCUI:1718963', 'UMLS:C4057562', 'RXCUI:1718964', 'UMLS:C4057563', 'RXCUI:1718965', 'UMLS:C3193014', 'RXCUI:1718966', 'RXCUI:1718967', 'UMLS:C4057565', 'RXCUI:1718968', 'UMLS:C4057566', 'RXCUI:1718969', 'UMLS:C4057567', 'RXCUI:1718970', 'UMLS:C1877975', 'RXCUI:1718971', 'RXCUI:1718972', 'UMLS:C4057568', 'RXCUI:1718973', 'UMLS:C4057569', 'RXCUI:1718974', 'UMLS:C4057570', 'RXCUI:1718992', 'UMLS:C4057584', 'RXCUI:1718993', 'UMLS:C2342500', 'RXCUI:1718994', 'UMLS:C4057585', 'RXCUI:1718995', 'UMLS:C4057586', 'RXCUI:1718996', 'UMLS:C2356667', 'RXCUI:1719221', 'UMLS:C4057755', 'RXCUI:1719222', 'UMLS:C2316418', 'RXCUI:1719223', 'UMLS:C4057756', 'RXCUI:1719224', 'UMLS:C4057757', 'RXCUI:1719225', 'UMLS:C1876975', 'RXCUI:1719226', 'UMLS:C4057758', 'RXCUI:1719227', 'UMLS:C4057759', 'RXCUI:1719229', 'UMLS:C4057760', 'RXCUI:1719230', 'UMLS:C4057761', 'RXCUI:1719231', 'UMLS:C1877981', 'RXCUI:1719241', 'UMLS:C4057771', 'RXCUI:1719242', 'UMLS:C4057772', 'RXCUI:1719243', 'UMLS:C2344226', 'RXCUI:1719245', 'UMLS:C4057773', 'RXCUI:1719246', 'UMLS:C3889840', 'RXCUI:1719328', 'UMLS:C4057814', 'RXCUI:1719330', 'UMLS:C4057815', 'RXCUI:1719331', 'UMLS:C4057816', 'RXCUI:1720165', 'UMLS:C3265330', 'RXCUI:1720166', 'UMLS:C2356665', 'RXCUI:1729085', 'UMLS:C4074654', 'RXCUI:1729086', 'UMLS:C4058272', 'RXCUI:1729087', 'RXCUI:1729088', 'UMLS:C4074483', 'RXCUI:1729089', 'UMLS:C4074552', 'RXCUI:1729090', 'UMLS:C4074587', 'RXCUI:1729091', 'UMLS:C4059337', 'RXCUI:1737558', 'UMLS:C4081181', 'RXCUI:1737559', 'UMLS:C1612514', 'RXCUI:1737560', 'UMLS:C4081182', 'RXCUI:1741392', 'RXCUI:1741394', 'UMLS:C4083870', 'RXCUI:1741395', 'UMLS:C4083871', 'RXCUI:1741398', 'UMLS:C4083873', 'RXCUI:1741407', 'UMLS:C4080638', 'RXCUI:1741408', 'UMLS:C4083874', 'RXCUI:1741409', 'UMLS:C4059524', 'RXCUI:1743370', 'RXCUI:1743371', 'UMLS:C4084379', 'RXCUI:1743372', 'UMLS:C4084380', 'RXCUI:1743373', 'UMLS:C4084381', 'RXCUI:1743374', 'UMLS:C4084382', 'RXCUI:1796378', 'UMLS:C4257261', 'RXCUI:1796379', 'UMLS:C4256511', 'RXCUI:1796380', 'UMLS:C4256998', 'RXCUI:1796381', 'UMLS:C4257057', 'RXCUI:1796382', 'UMLS:C4257139', 'RXCUI:1796383', 'UMLS:C4257209', 'RXCUI:1796384', 'UMLS:C4256610', 'RXCUI:2055654', 'RXCUI:2055656', 'UMLS:C4723220', 'RXCUI:2055657', 'UMLS:C4723221', 'RXCUI:2055658', 'UMLS:C4723222', 'RXCUI:2055659', 'UMLS:C4723223', 'RXCUI:2055660', 'RXCUI:2055661', 'UMLS:C4723225', 'RXCUI:2055662', 'UMLS:C4723226', 'RXCUI:2055663', 'UMLS:C4723227', 'RXCUI:2055664', 'UMLS:C4723228', 'RXCUI:2275723', 'UMLS:C5234189', 'RXCUI:2275724', 'UMLS:C4762558', 'RXCUI:2275725', 'UMLS:C5234190', 'RXCUI:2275726', 'UMLS:C5234191', 'RXCUI:2275727', 'UMLS:C5234192', 'RXCUI:2275728', 'UMLS:C5234193', 'RXCUI:2275729', 'UMLS:C5227997', 'RXCUI:2631085', 'UMLS:C5782714', 'RXCUI:2631086', 'UMLS:C5782715', 'RXCUI:2631087', 'UMLS:C5782716', 'RXCUI:2631088', 'UMLS:C5782717', 'RXCUI:2631089', 'UMLS:C5782718', 'RXCUI:2631090', 'UMLS:C5782719', 'RXCUI:2631091', 'UMLS:C5782720', 'RXCUI:2631092', 'UMLS:C5782721', 'RXCUI:2631093', 'UMLS:C5782722', 'RXCUI:2645501', 'UMLS:C5834680', 'RXCUI:2646067', 'UMLS:C5835136', 'RXCUI:2646563', 'UMLS:C5835535', 'RXCUI:2646609', 'UMLS:C5835575', 'RXCUI:2647744', 'UMLS:C5836513', 'RXCUI:2647954', 'UMLS:C5836690', 'RXCUI:2648151', 'UMLS:C5836848', 'RXCUI:2648152', 'UMLS:C5836849', 'RXCUI:2648266', 'UMLS:C5836946', 'RXCUI:2648545', 'UMLS:C5837191', 'RXCUI:2648973', 'UMLS:C5837541', 'RXCUI:2649473', 'UMLS:C5837955', 'RXCUI:2654324', 'UMLS:C5838191', 'RXCUI:2654369', 'UMLS:C5838236', 'RXCUI:2654382', 'UMLS:C5838249', 'RXCUI:2654413', 'UMLS:C5838280', 'RXCUI:2654724', 'UMLS:C5838589', 'RXCUI:2655251', 'UMLS:C5839116', 'RXCUI:2655433', 'UMLS:C5839298', 'RXCUI:2655661', 'UMLS:C5839526', 'RXCUI:2655714', 'UMLS:C5839577', 'RXCUI:2656425', 'UMLS:C5840284', 'RXCUI:2656429', 'UMLS:C5840288', 'RXCUI:2656921', 'UMLS:C5840779', 'RXCUI:2657209', 'UMLS:C5841067', 'RXCUI:2657346', 'UMLS:C5841204', 'RXCUI:2657604', 'UMLS:C5841461', 'RXCUI:2657831', 'UMLS:C5841688', 'RXCUI:2658113', 'UMLS:C5841969', 'RXCUI:2658860', 'UMLS:C5842711', 'RXCUI:2660182', 'UMLS:C5843990', 'RXCUI:2660367', 'UMLS:C5844175', 'RXCUI:2660395', 'UMLS:C5844203', 'RXCUI:2661423', 'UMLS:C5845229', 'RXCUI:2661566', 'UMLS:C5845371', 'RXCUI:2661861', 'UMLS:C5845666', 'RXCUI:2661889', 'UMLS:C5845694', 'RXCUI:2662170', 'UMLS:C5845974', 'RXCUI:2662364', 'UMLS:C5846168', 'RXCUI:2662378', 'UMLS:C5846182', 'RXCUI:2662550', 'UMLS:C5846354', 'RXCUI:2663072', 'UMLS:C5846876', 'RXCUI:2663567', 'UMLS:C5847368', 'UMLS:C5234188', 'RXCUI:2275722', 'UMLS:C5782713', 'RXCUI:2631083']"	TRUE	Authorised	TRUE		TRUE	FALSE	FALSE	FALSE	FALSE	Lonoctocog alfa	biolink:Drug	UNII:VQ723R7O8R	TRUE										
CHEBI:32293	CHEBI:32293	VERTEPORFIN	Verteporfin			FALSE	"['CHEBI:32293', 'UNII:0X9PA28K43', 'UNII:WU713D62N9', 'CHEMBL.COMPOUND:CHEMBL2052016', 'DRUGBANK:DB00460', 'DrugCentral:2816', 'HMDB:HMDB0014603', 'INCHIKEY:YTZALCGQUPRCGW-MXVXOLGGSA-N', 'UMLS:C0387288', 'RXCUI:118886', 'RXCUI:261696', 'UMLS:C0876212', 'RXCUI:313595', 'UMLS:C0980982', 'RXCUI:351914', 'UMLS:C1169522', 'RXCUI:1160514', 'UMLS:C3214876', 'RXCUI:1187180', 'UMLS:C3240922', 'RXCUI:1867717', 'UMLS:C4307206', 'RXCUI:1867718', 'UMLS:C4284082', 'RXCUI:1867720', 'UMLS:C4306947', 'RXCUI:1867721', 'UMLS:C4307038']"	FALSE	Authorised	TRUE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	Verteporfin	biolink:Drug	CHEBI:32293	TRUE										
DRUGBANK:DB17287	DRUGBANK:DB17287	DASIPROTIMUT-T	Dasiprotimut-T			FALSE	"['DRUGBANK:DB17287', 'UMLS:C3871453']"	FALSE	Refused	TRUE		FALSE	FALSE	FALSE	FALSE	FALSE	Dasiprotimut-T	biolink:Drug	DRUGBANK:DB17287	TRUE										
RXCUI:1160432	RXCUI:1160432	NYSTATIN; TRIAMCINOLONE ACETONIDE	nystatin / triamcinolone Topical Product	"['NYSTATIN', 'TRIAMCINOLONE ACETONIDE']"	"['CHEBI:7660', 'CHEBI:9667']"	TRUE	"['RXCUI:1160432', 'UMLS:C3214802', 'RXCUI:2662293', 'UMLS:C5846097']"	FALSE		FALSE	RX	TRUE	TRUE	TRUE	FALSE	FALSE	nystatin / triamcinolone Topical Product	biolink:Drug	RXCUI:1160432	TRUE										
RXCUI:151293	RXCUI:151293	HYDROCHLOROTHIAZIDE; QUINAPRIL	Accuretic	"['HYDROCHLOROTHIAZIDE', 'QUINAPRIL HYDROCHLORIDE']"	"['CHEBI:5778', 'CHEBI:8713']"	TRUE	"['RXCUI:151293', 'UMLS:C0591030', 'RXCUI:809852', 'UMLS:C2366360', 'RXCUI:809853', 'UMLS:C2366361', 'RXCUI:809856', 'UMLS:C2366363', 'RXCUI:882557', 'UMLS:C2725945', 'RXCUI:1168391', 'UMLS:C3222559', 'RXCUI:1168392', 'UMLS:C3222560']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	Accuretic	biolink:Drug	RXCUI:151293	TRUE										
RXCUI:1656336	RXCUI:1656336	SACUBITRIL; VALSARTAN	sacubitril / valsartan Oral Product	"['SACUBITRIL', 'VALSARTAN']"	"['CHEBI:134714', 'CHEBI:9927']"	TRUE	"['RXCUI:1656336', 'UMLS:C4034158', 'RXCUI:1656337', 'UMLS:C4034157', 'RXCUI:1656338', 'UMLS:C4034138', 'RXCUI:1656341', 'UMLS:C4033616', 'RXCUI:1656342', 'UMLS:C4033772', 'RXCUI:1656343', 'UMLS:C4033875', 'RXCUI:1656344', 'UMLS:C4033918', 'RXCUI:1656345', 'UMLS:C4033917', 'RXCUI:1656350', 'UMLS:C4033771', 'RXCUI:1656355', 'UMLS:C4033770', 'RXCUI:2679791', 'RXCUI:2679792', 'RXCUI:2679794', 'RXCUI:2679795', 'RXCUI:2679796', 'RXCUI:2679801']"	FALSE	Authorised	TRUE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	sacubitril / valsartan Oral Product	biolink:Drug	RXCUI:1656336	TRUE										
RXCUI:2119712	RXCUI:2119712	TRASTUZUMAB AND HYALURONIDASE-OYSK	hyaluronidase / trastuzumab Injection			FALSE	"['RXCUI:2119712', 'UMLS:C4762767', 'RXCUI:2119715', 'UMLS:C4762769', 'RXCUI:2119717', 'UMLS:C4762770', 'RXCUI:2119718', 'UMLS:C4762771', 'RXCUI:2375546', 'UMLS:C5384420', 'RXCUI:2648593', 'UMLS:C5837231', 'RXCUI:2658179', 'UMLS:C5842033']"	FALSE		FALSE		TRUE	FALSE	FALSE	FALSE	FALSE	hyaluronidase / trastuzumab Injection	biolink:Drug	RXCUI:2119712	TRUE										
RXCUI:876077	RXCUI:876077	CALCIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE; CALCIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE	calcium chloride / lactate / potassium chloride / sodium chloride Injectable Solution	"['CALCIUM CHLORIDE', 'POTASSIUM CHLORIDE', 'SODIUM CHLORIDE', 'SODIUM LACTATE']; ['CALCIUM CHLORIDE', 'POTASSIUM CHLORIDE', 'SODIUM CHLORIDE']"	"['CHEBI:3312', 'CHEBI:32588', 'CHEBI:26710', 'UNII:P2Y1C6M9PS']; ['CHEBI:3312', 'CHEBI:32588', 'CHEBI:26710']"	TRUE	"['RXCUI:876077', 'UMLS:C2724147', 'RXCUI:2646618', 'UMLS:C5835583']"	FALSE		FALSE	RX	TRUE	FALSE	FALSE	FALSE	FALSE	calcium chloride / lactate / potassium chloride / sodium chloride Injectable Solution	biolink:Drug	RXCUI:876077	TRUE										
UNII:6P89T5M073	UNII:6P89T5M073	TAZEMETOSTAT HYDROBROMIDE	TAZEMETOSTAT HYDROBROMIDE			FALSE	"['UNII:6P89T5M073', 'CHEMBL.COMPOUND:CHEMBL4594260', 'INCHIKEY:UQRICAQPWZSJNF-UHFFFAOYSA-N']"	TRUE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	TAZEMETOSTAT HYDROBROMIDE	biolink:Drug	UNII:6P89T5M073	TRUE										
CHEBI:60773	CHEBI:60773	PORFIMER 	Porfimer sodium			FALSE	"['CHEBI:60773', 'UNII:625J2HS54G', 'UNII:M15H03K69B', 'CHEMBL.COMPOUND:CHEMBL1201481', 'DRUGBANK:DB00707', 'DRUGBANK:DB15351', 'MESH:D017323', 'CAS:97067-70-4', 'DrugCentral:4021', 'INCHIKEY:VAYJWFGRGMQINH-STKOUIOXSA-N', 'UMLS:C0058031', 'UMLS:C1130428', 'RXCUI:23066', 'RXCUI:333848', 'PUBCHEM.COMPOUND:137321858', 'INCHIKEY:RSQDGTJKZWTAGL-UHFFFAOYSA-N', 'RXCUI:225244', 'UMLS:C0729236', 'RXCUI:242166', 'UMLS:C4082675', 'RXCUI:687066', 'UMLS:C0715998', 'RXCUI:1151523', 'UMLS:C3206043', 'RXCUI:1180642', 'UMLS:C3234494', 'RXCUI:1791251', 'UMLS:C4238365', 'RXCUI:1791252', 'UMLS:C4238366', 'RXCUI:1791254', 'UMLS:C4238367', 'RXCUI:1791255', 'UMLS:C4238368', 'RXCUI:2647552', 'UMLS:C5781986', 'RXCUI:2657539', 'UMLS:C5841396', 'RXCUI:2662806', 'UMLS:C5846610']"	FALSE	Withdrawn	TRUE	RX	TRUE	FALSE	FALSE	TRUE	FALSE	Porfimer sodium	biolink:Drug	CHEBI:60773	TRUE										
DRUGBANK:DB15507	DRUGBANK:DB15507	CELL CULTURE-DERIVED INFLUENZA EMULSION HA VACCINES (PROTOTYPE); CELL CULTURE-DERIVED INFLUENZA EMULSION HA VACCINE (H5N; CELL CULTURE-DERIVED INFLUENZA VACCINES (PROTOTYPE); CELL CULTURE-DERIVED INFLUENZA VACCINE (H5N; ADSORBED CELL CULTURE- DERIVED INFLUENZA VACCINE (H5N; EMULSION-ADJUVANTED CELL-CULTURE DERIVED INFLUENZA HA VACCINE (H5N; EMULSION-ADJUVANTED CELL-CULTURE DERIVED INFLUENZA HA VACCINE (PROTOTYPE); VERO CELL DERIVED	"Influenza B virus B/Singapore/INFTT-16-0610/2016 antigen (MDCK cell derived, propiolactone inactivated)"			FALSE	"['DRUGBANK:DB15507', 'DRUGBANK:DB15564', 'UMLS:C4723522', 'RXCUI:2056525', 'DRUGBANK:DB10598', 'DRUGBANK:DB10794', 'DRUGBANK:DB11037', 'DRUGBANK:DB11040', 'DRUGBANK:DB11044', 'DRUGBANK:DB14385', 'DRUGBANK:DB14418', 'DRUGBANK:DB14439', 'UMLS:C4033637', 'RXCUI:1657226', 'DRUGBANK:DB14441', 'DRUGBANK:DB14469', 'UMLS:C4519944', 'RXCUI:1942125', 'DRUGBANK:DB10599', 'DRUGBANK:DB10602', 'DRUGBANK:DB10779', 'DRUGBANK:DB10793', 'DRUGBANK:DB11036', 'DRUGBANK:DB14403', 'DRUGBANK:DB14407', 'DRUGBANK:DB14416', 'DRUGBANK:DB14442', 'DRUGBANK:DB14470', 'DRUGBANK:DB15788', 'UMLS:C4033441', 'RXCUI:1657228', 'DRUGBANK:DB15966', 'UMLS:C1291843', 'RXCUI:1657134', 'DRUGBANK:DB14559', 'DRUGBANK:DB14561', 'DRUGBANK:DB14591', 'DRUGBANK:DB14593', 'DRUGBANK:DB14595', 'UMLS:C4704007', 'RXCUI:2048563', 'DRUGBANK:DB11002', 'DRUGBANK:DB14421', 'UMLS:C4033443', 'RXCUI:1657133', 'DRUGBANK:DB16910', 'UMLS:C5679325', 'RXCUI:2605725', 'DRUGBANK:DB16917', 'UMLS:C5573914', 'RXCUI:2593400', 'DRUGBANK:DB10780', 'DRUGBANK:DB14603', 'DRUGBANK:DB14610', 'UMLS:C3475329', 'RXCUI:1664172', 'DRUGBANK:DB15508', 'DRUGBANK:DB15563', 'UMLS:C4723520', 'RXCUI:2056523', 'DRUGBANK:DB14435', 'DRUGBANK:DB14464', 'UMLS:C4276030', 'RXCUI:1801603', 'DRUGBANK:DB16902', 'DRUGBANK:DB16904', 'DRUGBANK:DB16919', 'DRUGBANK:DB16923', 'DRUGBANK:DB16925', 'UMLS:C5678680', 'RXCUI:2605039', 'DRUGBANK:DB14697', 'UMLS:C4719701', 'RXCUI:2054177', 'DRUGBANK:DB15620', 'DRUGBANK:DB15702', 'DRUGBANK:DB15716', 'DRUGBANK:DB15758', 'UMLS:C5241590', 'RXCUI:2280293', 'DRUGBANK:DB15706', 'DRUGBANK:DB15713', 'UMLS:C5390773', 'RXCUI:2380575', 'DRUGBANK:DB15709', 'UMLS:C5390779', 'RXCUI:2380838', 'RXCUI:1657229', 'UMLS:C4034035', 'RXCUI:1660923', 'UMLS:C4047147', 'RXCUI:1946983', 'UMLS:C4529657', 'RXCUI:2048959', 'UMLS:C4704186', 'RXCUI:2050417', 'UMLS:C4719040', 'RXCUI:2056526', 'UMLS:C4723523', 'RXCUI:2280740', 'UMLS:C5241623', 'RXCUI:2380593', 'UMLS:C5391124', 'RXCUI:2380841', 'UMLS:C5391127', 'RXCUI:2380856', 'UMLS:C5391130', 'RXCUI:2383544', 'UMLS:C5391146', 'RXCUI:2383545', 'UMLS:C5391147', 'RXCUI:2388151', 'UMLS:C5399527', 'RXCUI:2593856', 'UMLS:C5574184', 'RXCUI:2605044', 'UMLS:C5679473', 'RXCUI:2605099', 'UMLS:C5679478', 'RXCUI:2605563', 'UMLS:C5679480', 'RXCUI:2605728', 'UMLS:C5679483', 'RXCUI:2607743', 'UMLS:C5699639', 'RXCUI:2677167', 'UMLS:C4059934', 'RXCUI:1723997', 'UMLS:C3488952', 'RXCUI:2262062']"	TRUE		FALSE		FALSE	FALSE	FALSE	FALSE	FALSE	"Influenza B virus B/Singapore/INFTT-16-0610/2016 antigen (MDCK cell derived, propiolactone inactivated)"	biolink:Drug	DRUGBANK:DB15706	TRUE										
RXCUI:2665904	RXCUI:2665904	BUDESONIDE; SALMETEROL; ALBUTEROL; BUDESONIDE	albuterol / budesonide Inhalant Product	"['BUDESONIDE', 'SALMETEROL']; ['ALBUTEROL SULFATE', 'BUDESONIDE']"	"['CHEBI:3207', 'CHEBI:9012']; ['PUBCHEM.COMPOUND:9884233', 'CHEBI:3207']"	TRUE	"['RXCUI:2665904', 'UMLS:C5853056', 'RXCUI:2665905', 'UMLS:C5853057', 'RXCUI:2665908', 'UMLS:C5853059', 'RXCUI:2665909', 'UMLS:C5853060', 'RXCUI:2665910', 'UMLS:C5853061', 'RXCUI:2665911', 'UMLS:C5853062', 'RXCUI:2678391', 'RXCUI:2678392']"	FALSE	Refused	TRUE	RX	TRUE	TRUE	FALSE	FALSE	FALSE	albuterol / budesonide Inhalant Product	biolink:Drug	RXCUI:2665904	TRUE										
